,Подразделение,Поле,Field_ID,Year,Area,Yield,Агрофон,Культура,Previous_Years_Yield,Previous_Year_Mean_Region,Total Fertilizer/ha,Macro Total/ha,Micro Total/ha,Fung Total/ha,Pest Total/ha,bdod,cec,clay,phh2o,sand,silt,soc,DOY_min,DOY_max,5_relative_humidity,6_relative_humidity,7_relative_humidity,8_relative_humidity,5_surface_solar_radiation_downwards_sum,6_surface_solar_radiation_downwards_sum,7_surface_solar_radiation_downwards_sum,8_surface_solar_radiation_downwards_sum,5_temperature_2m_max,6_temperature_2m_max,7_temperature_2m_max,8_temperature_2m_max,5_temperature_2m_min,6_temperature_2m_min,7_temperature_2m_min,8_temperature_2m_min,5_total_precipitation_sum,6_total_precipitation_sum,7_total_precipitation_sum,8_total_precipitation_sum,5_v_component_of_wind_10m,6_v_component_of_wind_10m,7_v_component_of_wind_10m,8_v_component_of_wind_10m,5_vapor_pressure_deficit,6_vapor_pressure_deficit,7_vapor_pressure_deficit,8_vapor_pressure_deficit
1044,Банновка,68,433Банновка,2023,382.8,31.0,Стерня замульчированная,Пшеница мягкая Гранни 2 репродукция,17.45,17.033345301542777,0.0,0.0,0.0,0.25,0.1125,102.38200854112137,412.5922383540907,316.641849583706,68.48964425789582,322.2945021674809,361.0295190256657,777.1947926711669,138,140,37.86011886292078,47.68963838378004,51.27329863876025,62.796009063640646,674543267.2143329,649095141.4147311,689930098.0703384,519872927.1678832,305.91640080057715,308.6555183071448,310.6996645860982,303.4332446507768,276.6756893226304,279.725911262578,286.75908308022844,280.9310901644377,0.0150641979640319,0.0622909817200499,0.0355744214280716,0.0945433582284983,-0.2275759426114452,-1.0683848612622984,0.1450658031024071,-1.375162590358152,1.119029548522286,1.1499297844201193,1.3990531638779051,0.8083210655088715
1045,Банновка,69,434Банновка,2023,272.2,25.1,Поверхностная зябь,Пшеница мягкая Гранни 2 репродукция,12.6,17.033345301542777,0.0,0.0,0.0,0.0,0.1,101.26660542030324,415.9079467156638,316.5809830041341,68.64529168580619,304.3658245291686,379.111713367019,742.8891134588882,137,138,37.85872718251549,47.6911829927893,51.26143144160128,62.80512583656672,674519801.4697987,649076920.1342282,689913973.3523489,519832026.01677847,305.9143458628815,308.65428363876856,310.6972885643876,303.432217181929,276.67536823861553,279.73271824369493,286.75998211547034,280.9274940234702,0.0150411401378058,0.0622898974931745,0.0354905209834426,0.0946236189435937,-0.2268177700342103,-1.0682539526337034,0.1450677235645933,-1.3752908297600903,1.1190186678424543,1.149789332425871,1.3994139401946628,0.808026957160739
1046,Банновка,7,437Банновка,2023,58.9,23.3,Стерня,Пшеница мягкая Ликамеро 1 репродукция,10.233333333333333,17.033345301542777,0.0,0.0,0.0,0.0,0.15,102.00633161851994,438.40482785912144,318.1119905025723,68.94974277799764,324.4230312623665,357.4479620102889,791.7617728531854,142,143,37.67762083181228,48.09575936974422,51.20838899067235,63.16851968156412,677608142.0,649419908.0,689267510.0,516609202.0,305.7786102294922,308.5209045410156,310.6484375,303.2429962158203,276.4263153076172,279.6849060058594,286.6522521972656,280.62208557128906,0.0148561535974707,0.0629514824731103,0.0337188952270253,0.1015210841632274,-0.1821634551530243,-1.0643894566429986,0.1530518890709005,-1.3625601094256166,1.1194804991338376,1.1304894192098922,1.3951821964632578,0.7932550397271472
1047,Банновка,73,445Банновка,2023,176.9,31.5,Пар чистый,Пшеница мягкая Ликамеро элита,19.6,17.033345301542777,1.0,0.0,1.0,0.25,0.1449477351916376,102.00744695798794,420.2288767046253,324.38436665260787,68.5026008716435,308.1209053845072,367.5335301560524,632.9371926373475,147,147,37.82897860355853,47.72422915880935,51.00827283960655,63.000403406332914,674018056.0,648687312.0,689569194.0,518957476.0,305.8704071044922,308.6278839111328,310.646484375,303.4102478027344,276.6685028076172,279.8782653808594,286.7792053222656,280.85060119628906,0.0145481167932715,0.0622667145116082,0.0336965583863957,0.0963397567010311,-0.210606494257527,-1.0654548592037625,0.1451087869623656,-1.3780328496809928,1.1187857227721223,1.146789327178219,1.4071136306677785,0.8017445420698854
1048,Банновка,78,448Банновка,2023,56.6,23.4,Стерня,Пшеница мягкая Шортандинская 2012  1 репродукция,18.7,17.033345301542777,0.0,0.0,0.0,0.3,0.175,104.57164253619574,396.3373313343328,327.8265867066468,68.98650674662667,296.72713643178406,375.3193403298351,638.6565152271593,148,148,37.82897860355853,47.72422915880935,51.00827283960655,63.000403406332914,674018056.0,648687312.0,689569194.0,518957476.0,305.8704071044922,308.6278839111328,310.646484375,303.4102478027344,276.6685028076172,279.8782653808594,286.7792053222656,280.85060119628906,0.0145481167932715,0.0622667145116082,0.0336965583863957,0.0963397567010311,-0.210606494257527,-1.0654548592037625,0.1451087869623656,-1.3780328496809928,1.1187857227721223,1.146789327178219,1.4071136306677785,0.8017445420698854
1049,Банновка,8,449Банновка,2023,610.1,22.2,Глубокая безотвальна зябь,Пшеница мягкая Гранни 2 репродукция,13.1,17.033345301542777,0.0,0.0,0.0,0.3,0.15,102.65407228082306,424.39764817777007,313.91716743763783,68.70277981929013,313.01188880722844,372.9663654835502,678.5570205775551,138,141,37.78339109454333,47.83293676531193,51.12326919483528,63.01601265814617,675230838.6750814,648990655.3599347,689538892.2247555,518402697.1099348,305.8510245655568,308.6010436079789,310.65614582273,303.3690907543567,276.5964773470105,279.7906825161912,286.7402772188963,280.79501745366895,0.014746218933834,0.0625098198214021,0.0340791347365305,0.0976285542799844,-0.204965741186525,-1.0655623712619058,0.1476705904612545,-1.3724491370963918,1.1192872309457962,1.1423675329350964,1.4018320621867677,0.8003228192876986
1050,Банновка,8п,450Банновка,2023,151.6,25.9,Стерня замульчированная,Пшеница мягкая Ликамеро 1 репродукция,21.3,17.033345301542777,0.0,0.0,0.0,0.0,0.15,105.80848153214774,398.9233776387802,306.9134089132134,68.19253322908523,316.49139953088354,376.6000781860829,644.5409419581787,143,144,37.66788048194083,47.85300282855175,51.96524169984992,62.61799235394316,678078603.7174312,650336367.8532109,690061025.1633028,519980497.3981651,305.9103691171068,308.6213940821657,310.73196674311924,303.57579079724235,276.565965536975,279.3778030815474,286.7751736422198,280.8783427387203,0.0159878348067812,0.0633955849791354,0.0387432716839159,0.095965011308013,-0.2358501905306939,-1.064664201950322,0.1541633490804879,-1.3502909724806686,1.1260631350239458,1.146032808788595,1.3743204566399478,0.8126544332939811
1051,Банновка,9,451Банновка,2023,181.9,18.9,Стерня,Пшеница мягкая Тобольская 1 репродукция,17.7,17.033345301542777,1.7206502127659573,1.141033434650456,0.5796167781155015,0.325,0.1666666666666666,106.81415691024088,388.3586327546763,311.950746871215,68.73745121787107,304.1009285425919,383.8942268873637,587.4644058673125,135,137,37.87129881868386,47.67723421955931,51.36871104183278,62.72283032692009,674731756.0,649241504.0,690059620.0,520201466.0,305.9329071044922,308.6654357910156,310.71875,303.4414978027344,276.6782684326172,279.6712341308594,286.7518615722656,280.95997619628906,0.0152494101425375,0.0622996907813302,0.0362483524385197,0.0938986633754161,-0.2336659700639786,-1.0694363858964708,0.1450503769741263,-1.374132506309017,1.1191169030681376,1.1510584433422162,1.396153031913631,0.8106844372560464
1052,Боровское,31\1,1490Боровское,2023,167.0,24.9,Пар чистый,Пшеница мягкая Шортандинская 2012  3 репродукция,8.8,9.945941741430872,5.0,5.0,0.0,0.3999999999999999,0.1349999999999999,100.89914730961485,353.9176712731549,232.7866803881211,69.04234048809172,422.0285210232284,345.19156130549845,558.092913848868,145,147,36.44331118298992,45.33115653711718,51.65780880816386,59.554368583664434,684366527.8731035,655352156.502069,687131350.6703448,532129761.0151724,306.1027412151468,309.7594829269935,311.4124434267241,304.5319482632341,276.4087965761382,278.68000029465253,287.19636857657594,280.4598920309133,0.0140723374736398,0.061427914048425,0.0407560300141573,0.0774342124816852,-0.3615467434420955,-0.9314943557315404,0.1645393165076358,-1.266111166951919,1.165490736088267,1.238619160361797,1.4056524513022268,0.9046643644490672
1053,Боровское,42/1,1517Боровское,2023,281.0,8.8,Озимые масличные,Пшеница мягкая Радуга 2 репродукция,9.4,9.945941741430872,1.999834756265492,0.0,1.999834756265492,0.0,0.1435044849984534,102.36534060904766,405.8852516719465,239.85075677578303,67.80086237240407,420.4044350580781,339.72140091517065,621.9018658686848,136,137,36.76435039108817,45.16426336128874,51.48740065877283,59.40095615898516,681623064.0,654810304.0,687208540.0,533579860.0,306.09059143066406,309.8179931640625,311.294921875,304.3914337158203,276.38502502441406,278.6575622558594,286.8573303222656,280.1020202636719,0.0159306167265143,0.0613781731707803,0.0428689383569462,0.0750568454003719,-0.3920069163845431,-0.9197747919294568,0.1728082472278226,-1.2831848731604956,1.1538885480841072,1.2428351918627958,1.407499813562472,0.9069720955475749
1054,Будёновский,Б122к,1701Будёновский,2023,59.8,19.2,Пар чистый,Пшеница мягкая Айна 3 репродукция,16.2,14.920695001258036,1.5714,1.0,0.5714,0.3,0.2166666666666666,101.12028204064704,398.9730290456431,321.6925311203319,67.45601659751038,335.89294605809124,342.2427385892116,589.5250933222729,139,139,35.578982977876194,45.20714253627633,50.95853279428526,59.38830054119813,689863605.856,658352861.8880001,687048056.128,529648598.14400005,306.15162268066405,309.6046337890625,311.32531250000005,304.16864880371094,276.70850427246097,278.66756225585937,287.52784802246094,280.6538249511719,0.0125651837488379,0.0611558096987954,0.0393327514234288,0.0877578471637157,-0.3132820864954302,-1.0049045391082765,0.1393003822244623,-1.283341469682673,1.1822846419591393,1.2317488069926303,1.4282788952142471,0.9020532046796992
1055,Будёновский,Б123к,1702Будёновский,2023,134.3,15.9,Пар чистый,Пшеница мягкая Айна 3 репродукция,11.9,14.920695001258036,0.997957724609375,0.3310546875,0.666903037109375,0.3,0.1191620879120879,99.87149917627676,400.745650979674,314.20911920893604,68.10492583775866,326.4949642922541,359.34663980955867,665.4391360058577,139,142,35.39090970275424,44.95893962026931,50.94401600862159,59.153003698885136,689990892.0,658843032.0,686419778.0,531044860.0,306.27223205566406,309.8121337890625,311.435546875,304.26072692871094,276.64088439941406,278.7259216308594,287.53562927246094,280.5844421386719,0.0124190537830557,0.0634764354808083,0.0397403203550084,0.0844981466269878,-0.3291932088072582,-1.0010071595509846,0.1375023626512097,-1.2773944088207778,1.192072716536537,1.244970334236303,1.435607945985699,0.9126504449696484
1056,Будёновский,Б14,1705Будёновский,2023,201.0,23.3,Пар комбинированный,Пшеница мягкая Ликамеро 2 репродукция,10.25,14.920695001258036,2.5,2.5,0.0,0.0,0.15,104.0824053452116,394.6189806678383,275.29466900995897,67.70099589923842,376.0079671939074,348.7238429994141,612.0195756652209,148,148,35.826355316980965,45.014232121734096,51.39696109250614,58.90253188949641,690249838.0,659556060.0,685493286.0,533025716.0,306.30543518066406,309.9683837890625,311.513671875,304.3699493408203,275.29713439941406,278.5755310058594,287.6861114501953,280.3227233886719,0.0122471688886847,0.0664056163413278,0.0404010825458271,0.0798176769948391,-0.3508469071439517,-0.9920885668860542,0.1355157667590726,-1.2675854685486003,1.177250746096919,1.2428081061806528,1.4173619989327393,0.9206752144607324
1057,Будёновский,Б165,1716Будёновский,2023,64.7,33.4,Пар чистый,Пшеница мягкая Радуга 2 репродукция,21.6,14.920695001258036,1.0515555555555556,0.4166666666666667,0.6348888888888888,0.4,0.1833333333333333,101.54586981347546,373.7784545108489,280.2082223068139,68.63646745336887,377.4625047582794,342.2287780738485,627.9291968024364,143,144,35.94289177092605,44.82320383374675,51.51428079859521,58.621782309010136,690700198.0,659998648.0,684629900.0,534312696.0,306.17262268066406,309.9898681640625,311.376953125,304.28025817871094,275.13697814941406,278.3938903808594,287.5435333251953,280.1645202636719,0.0123403458496298,0.0671470385176888,0.0410326533618672,0.0761632566190151,-0.3635894726681453,-0.9763882901933458,0.1379217332409274,-1.2593791933469876,1.1667377066509816,1.2417033120578749,1.4043017366876258,0.923316938125338
1058,Будёновский,Б177,1718Будёновский,2023,336.7,16.5,Пар комбинированный,Пшеница мягкая Уралосибирская 2 1 репродукция,15.8,14.920695001258036,2.5,2.5,0.0,0.4,0.1482239272520602,100.93052308591464,375.1419807186679,265.4533304119194,68.45712825007304,360.559669880222,373.9886064855389,604.8370835768554,137,139,35.94289177092605,44.82320383374675,51.51428079859521,58.621782309010136,690700198.0,659998648.0,684629900.0,534312696.0,306.17262268066406,309.9898681640625,311.376953125,304.28025817871094,275.13697814941406,278.3938903808594,287.5435333251953,280.1645202636719,0.0123403458496298,0.0671470385176888,0.0410326533618672,0.0761632566190151,-0.3635894726681453,-0.9763882901933458,0.1379217332409274,-1.2593791933469876,1.1667377066509816,1.2417033120578749,1.4043017366876258,0.923316938125338
1059,Будёновский,Б180-2,1722Будёновский,2023,270.6,11.1,Стерня с глифосатом,Пшеница мягкая Уралосибирская 2 1 репродукция,16.55,14.920695001258036,2.5,2.5,0.0,0.3999999999999999,0.0999999999999999,98.5945945945946,365.1069695027017,291.25615898891834,67.50151112739263,395.14387764447287,313.60234453704544,688.5872652313333,137,138,35.844673607587424,44.48536900241652,51.49897628880037,58.281373556619066,690997746.0,660197732.0,683718364.0,535375760.0,305.99488830566406,309.9000244140625,311.146484375,304.19041442871094,275.35377502441406,278.3645935058594,287.4380645751953,280.2133483886719,0.0124982385536398,0.0684131603820077,0.0413179509940846,0.0725647453999904,-0.3790287420313845,-0.9713969707489014,0.1422716366347446,-1.259586581619837,1.1596752716071397,1.2426408096172348,1.3939840762362383,0.925259803191638
1060,Будёновский,Б19,1726Будёновский,2023,360.9,14.5,Стерня,Пшеница мягкая Айна 3 репродукция,18.9,14.920695001258036,2.5,2.5,0.0,0.3743478260869564,0.1346737189174337,101.44904546078833,381.9531786351779,309.5753123712757,68.85363174515999,333.48379788548687,356.98263078401766,625.6146820491688,139,140,35.589564335813144,45.09280471111019,51.13796039419141,59.2990438650226,688651767.9055017,657967035.176699,686738308.1177994,531034329.3449838,306.2625081478971,309.77161750670007,311.44446045711976,304.3546613971007,276.51933555232665,278.7688688901636,287.5475499224123,280.6508888417464,0.0126683857025622,0.0633972155647023,0.0396707880936969,0.0835869692167108,-0.334951530980654,-0.9929998478860316,0.1424530820457946,-1.2777078109780309,1.1882888473570168,1.2429619834733776,1.428885154341597,0.9100754618791752
1061,Будёновский,Б52,1748Будёновский,2023,301.3,12.9,Поверхностная зябь,Пшеница мягкая Шортандинская 2012  3 репродукция,15.05,14.920695001258036,2.5,2.5,0.0,0.0,0.1,99.09709972189113,420.0538522637014,302.00976965845894,67.76163621922157,365.3615567911039,332.5048451151707,694.3064759634485,149,149,36.15983163596177,44.9570435134775,51.65278155731621,59.026572434560926,687820753.4601505,657832663.9669173,685483486.2360902,533778089.7864661,306.07043018771293,309.89538831208887,311.3191083176692,304.3263833870565,275.76170206858694,278.39581854110367,287.4490534732216,280.10860361658536,0.0131468597152692,0.064405950544571,0.0411086929454785,0.07494207767641,-0.3665529823985574,-0.942343541378764,0.1525993347784784,-1.2552896276674157,1.1637751045855576,1.2400854311398364,1.3974586805619,0.9122896666409256
1062,Будёновский,Б58,1752Будёновский,2023,433.5,14.0,Поверхностная зябь,Пшеница мягкая Ликамеро 2 репродукция,16.475,14.920695001258036,0.0,0.0,0.0,0.3502781010006981,0.1768439894035941,97.57045878825588,403.6835793879745,320.17789467730074,67.05311386390636,377.4127495899091,302.52140958199,725.7125643491539,149,149,35.844673607587424,44.48536900241652,51.49897628880037,58.281373556619066,690997746.0,660197732.0,683718364.0,535375760.0,305.99488830566406,309.9000244140625,311.146484375,304.19041442871094,275.35377502441406,278.3645935058594,287.4380645751953,280.2133483886719,0.0124982385536398,0.0684131603820077,0.0413179509940846,0.0725647453999904,-0.3790287420313845,-0.9713969707489014,0.1422716366347446,-1.259586581619837,1.1596752716071397,1.2426408096172348,1.3939840762362383,0.925259803191638
1063,Будёновский,Б64,1759Будёновский,2023,456.4,24.0,Поверхностная зябь,Пшеница мягкая Шортандинская 2012  3 репродукция,12.3,14.920695001258036,2.5,2.5,0.0,0.4,0.1421039354187689,98.87409878403096,404.9778315846112,320.5107882701103,67.59160613397903,368.7306967984933,310.7850417002957,739.4761648552669,138,148,36.211823182105846,44.62750997737732,51.84370882721878,58.43476733481838,690787638.0,660131272.0,682456962.0,536343832.0,305.80543518066406,309.7886962890625,310.951171875,304.1316680908203,275.02760314941406,278.4661560058594,287.3911895751953,280.3461608886719,0.0130297182699408,0.0678224187476388,0.0398255102935536,0.0701995883918193,-0.3926494262551748,-0.970174233118693,0.149464596984207,-1.2575816095516246,1.1444580534079307,1.2336183995677252,1.3764866902675232,0.9179839697415312
1064,Будёновский,Б66,1761Будёновский,2023,488.7,23.8,Поверхностная зябь,Пшеница мягкая Шортандинская 2012  3 репродукция,19.3,14.920695001258036,2.5,2.5,0.0,0.4,0.1410648392198207,97.54263718910384,408.6530964717491,294.22783123612123,67.986775228226,379.38647915124585,326.5181840611891,742.7605112514804,149,150,36.18836222745688,44.69547114806243,51.80911733764412,58.57250242779045,689897738.0652072,659387635.7503494,683648521.6180717,535474952.6762925,305.87400378656764,309.7907685847076,311.0222448838496,304.14617873726183,275.3210722341835,278.437947131558,287.39303022437053,280.2329351303463,0.0129448200735058,0.0673309908887646,0.0409361032000076,0.0713399901793929,-0.384544316310742,-0.959027402400847,0.1498298841609095,-1.257971417350395,1.149566303405498,1.2355643321184604,1.3803421481801648,0.916353310853903
1065,Будёновский,Б70,1763Будёновский,2023,531.3,28.3,Пар чистый с мин удобр,Пшеница мягкая Уралосибирская 2 1 репродукция,13.85,14.920695001258036,0.0,0.0,0.0,0.3999999999999999,0.114030813328556,95.29181461839984,431.8030261094193,297.6015315065965,67.36871482609095,383.72700433619326,318.6572100747301,777.0398893244176,135,137,36.43337427090534,44.91585019001776,51.989740417368544,58.93590630988788,688070880.0,657986392.0,684577552.0,534821002.0,305.84059143066406,309.7222900390625,311.009765625,304.1414337158203,275.53541564941406,278.4583435058594,287.3579864501953,280.1430358886719,0.0133195458551611,0.0656753104312173,0.041373100191663,0.0713236723876384,-0.3822629490206318,-0.9377123461829292,0.1572902228242607,-1.2560340730092858,1.1463894901736462,1.2320278171161885,1.3743291160898192,0.9077043281193756
1066,Будёновский,Б74,1765Будёновский,2023,86.8,30.5,Пар чистый с мин удобр,Пшеница мягкая Уралосибирская 2 1 репродукция,16.1,14.920695001258036,3.75,3.75,0.0,0.4,0.155,94.8665697674419,455.6411747601047,282.78685664437336,67.42396045362021,374.7537074731025,342.3573713288746,767.4488372093026,135,135,36.43337427090534,44.91585019001776,51.989740417368544,58.93590630988788,688070880.0,657986392.0,684577552.0,534821002.0,305.84059143066406,309.7222900390625,311.009765625,304.1414337158203,275.53541564941406,278.4583435058594,287.3579864501953,280.1430358886719,0.0133195458551611,0.0656753104312173,0.041373100191663,0.0713236723876384,-0.3822629490206318,-0.9377123461829292,0.1572902228242607,-1.2560340730092858,1.1463894901736462,1.2320278171161885,1.3743291160898192,0.9077043281193756
1067,Будёновский,Б76,1766Будёновский,2023,329.7,9.1,Поверхностная зябь,Пшеница мягкая Шортандинская 2012  3 репродукция,14.7,14.920695001258036,0.6775,0.0,0.6775,0.0,0.0999999999999999,98.16465088669584,416.25378338278944,297.44243323442146,67.71001483679524,352.95919881305633,349.5093471810089,696.467463085256,146,147,36.16264774379125,44.95877846773042,51.65457738704818,59.03183091799141,687783472.0,657804620.0,685494538.0,533771168.0,306.06910705566406,309.8941650390625,311.318359375,304.3269805908203,275.76979064941406,278.3958435058594,287.4478302001953,280.1078796386719,0.0131573020120825,0.0643704604489556,0.0411096774640782,0.0749262665248302,-0.366591352288441,-0.9419027487436932,0.1527893722698252,-1.2552366782260198,1.16373657431574,1.2400644015697382,1.3973701445246984,0.9121467857708504
1068,Будёновский,Б77,1767Будёновский,2023,312.0,7.9,Поверхностная зябь,Пшеница мягкая Шортандинская 2012  3 репродукция,15.3,14.920695001258036,0.2366666666666666,0.0,0.2366666666666666,0.0,0.15,98.8513046211883,401.06961577748086,274.3229354914747,68.51889683350356,382.46523139781567,343.2269977213797,635.903803835272,145,146,36.16264774379125,44.95877846773042,51.65457738704818,59.03183091799141,687783472.0,657804620.0,685494538.0,533771168.0,306.06910705566406,309.8941650390625,311.318359375,304.3269805908203,275.76979064941406,278.3958435058594,287.4478302001953,280.1078796386719,0.0131573020120825,0.0643704604489556,0.0411096774640782,0.0749262665248302,-0.366591352288441,-0.9419027487436932,0.1527893722698252,-1.2552366782260198,1.16373657431574,1.2400644015697382,1.3973701445246984,0.9121467857708504
1069,Будёновский,Б78,1768Будёновский,2023,352.9,10.4,Поверхностная зябь,Пшеница мягкая Ликамеро 2 репродукция,7.2,14.920695001258036,0.0,0.0,0.0,0.0,0.0,96.89771066731612,438.4470498190928,311.7207765098803,68.07792930698582,365.5571945449485,322.6644865015307,690.8494885533365,144,145,36.16264774379125,44.95877846773042,51.65457738704818,59.03183091799141,687783472.0,657804620.0,685494538.0,533771168.0,306.06910705566406,309.8941650390625,311.318359375,304.3269805908203,275.76979064941406,278.3958435058594,287.4478302001953,280.1078796386719,0.0131573020120825,0.0643704604489556,0.0411096774640782,0.0749262665248302,-0.366591352288441,-0.9419027487436932,0.1527893722698252,-1.2552366782260198,1.16373657431574,1.2400644015697382,1.3973701445246984,0.9121467857708504
1070,Будёновский,Б91к,1775Будёновский,2023,93.0,23.6,Пар комбинированный,Пшеница мягкая Шортандинская 2012  3 репродукция,12.1,14.920695001258036,5.0,5.0,0.0,0.35,0.125,98.79989139288622,388.16589736627753,296.1056204181374,67.97800705946239,326.5061091501494,377.373065435786,669.9329351072496,144,144,35.447045182811095,45.15768710408744,50.201051378014206,59.07057668560911,693439852.0,660032904.0,686740504.0,528189514.0,306.07301330566406,309.6402587890625,311.349609375,304.32518005371094,276.5962371826172,278.5931091308594,287.5454864501953,280.5815124511719,0.0123368142744269,0.0560332011563531,0.0394597016874058,0.0928862337804226,-0.2753076976345431,-1.0066922452714708,0.1320794218329973,-1.2808556928429553,1.1781414012969758,1.2249031999961382,1.4511661770064122,0.9057179179722789
1071,Будёновский,Б93к,1779Будёновский,2023,63.2,14.0,Пар чистый,Пшеница мягкая Ликамеро 2 репродукция,8.7,14.920695001258036,1.5714,1.0,0.5714,0.3,0.1,100.97028928850663,389.866744822196,311.3204376709652,67.78585384915982,315.0676045330207,373.6764361078546,746.2814698983578,143,143,35.447045182811095,45.15768710408744,50.201051378014206,59.07057668560911,693439852.0,660032904.0,686740504.0,528189514.0,306.07301330566406,309.6402587890625,311.349609375,304.32518005371094,276.5962371826172,278.5931091308594,287.5454864501953,280.5815124511719,0.0123368142744269,0.0560332011563531,0.0394597016874058,0.0928862337804226,-0.2753076976345431,-1.0066922452714708,0.1320794218329973,-1.2808556928429553,1.1781414012969758,1.2249031999961382,1.4511661770064122,0.9057179179722789
1072,Будёновский,Б94к,1781Будёновский,2023,174.4,17.3,Стерня,Пшеница мягкая Ликамеро 2 репродукция,14.1,14.920695001258036,1.830634544618215,1.3339466421343145,0.4966879024839006,0.3,0.125,100.69610500784704,373.537166500214,298.5783992010273,68.23755171921815,325.63033242973324,375.8554715365958,691.8255100584963,144,144,35.481027543391285,45.041748472410966,50.42717825842454,58.8932306268035,693494390.5756358,660496789.3761714,686158978.5113788,529555995.9062917,306.15230965773907,309.7801935280183,311.4184106216532,304.39281517753955,276.31853596433257,278.5872785167362,287.5991281001283,280.5424473365467,0.0121628816174021,0.0586372265911305,0.0397871399231675,0.0897706239137147,-0.2917897622758367,-1.0060585708893357,0.1298345570271115,-1.2762793660724998,1.1801844570384918,1.2320756741811016,1.446371430073916,0.9135662374111168
1073,Будёновский,Б95,1782Будёновский,2023,391.7,9.1,Поверхностная зябь,Пшеница мягкая Ликамеро 2 репродукция,9.466666666666669,14.920695001258036,0.0,0.0,0.0,0.0,0.1499963235294117,97.65715700228976,423.4460605310394,279.14390047657366,68.5818530667822,387.7904932846444,333.2205236120568,631.017761000062,143,144,36.16264774379125,44.95877846773042,51.65457738704818,59.03183091799141,687783472.0,657804620.0,685494538.0,533771168.0,306.06910705566406,309.8941650390625,311.318359375,304.3269805908203,275.76979064941406,278.3958435058594,287.4478302001953,280.1078796386719,0.0131573020120825,0.0643704604489556,0.0411096774640782,0.0749262665248302,-0.366591352288441,-0.9419027487436932,0.1527893722698252,-1.2552366782260198,1.16373657431574,1.2400644015697382,1.3973701445246984,0.9121467857708504
1074,Докучаева,16л,1002Докучаева,2023,364.1,12.0,Пар комбинированный,Пшеница мягкая Уралосибирская 2 1 репродукция,9.2,14.101274477712526,0.4666666666666667,0.0,0.4666666666666667,0.317032967032967,0.158054054054054,100.78730265367815,390.0004031174415,299.89760816984665,69.34097016930932,400.9117844665412,299.19027143241067,534.9970440040307,137,139,38.57861633684303,44.98493321164819,53.80236185870022,58.22012179233244,674952985.3213367,658473968.3907455,686723510.7557843,541642158.3753214,305.71233287507283,309.7808172623113,310.213037799747,304.3333651584341,275.07880113302593,279.78587604120645,286.4355256146821,280.8677150853802,0.0215542614854399,0.0993187550146884,0.042831349737312,0.0720323568277756,-0.5668023854282381,-0.8272202738146548,0.2894795997181609,-1.2657350928944815,1.1026876117909696,1.2597999602974903,1.3240342093498685,0.9482039259504856
1075,Докучаева,16с,1003Докучаева,2023,128.1,28.6,Пар чистый,Пшеница мягкая Айна 3 репродукция,10.433333333333334,14.101274477712526,0.5666666666666667,0.0,0.5666666666666667,0.3,0.2,98.23386324458916,418.6705589586523,265.30570444104137,68.05283307810109,401.4217075038285,333.25803981623284,693.1995786247844,142,144,36.76705991067518,44.11910786028008,53.0785548434986,58.40147090897091,677634388.0,654007736.0,685557292.0,538259196.0,305.76637268066406,309.8551025390625,310.1171875,304.3022155761719,275.54713439941406,279.7825622558594,286.8710021972656,280.5238952636719,0.0202089338203634,0.0901888381821862,0.0432249270978672,0.0688865725732235,-0.5375140725925405,-0.8776822355058458,0.283152590515793,-1.3039617653815978,1.136085798384496,1.2659234793384,1.333805724617318,0.9274225997416348
1076,Докучаева,1д,1014Докучаева,2023,224.0,7.6,Пар чистый,Пшеница мягкая Тризо 1 репродукция,12.45,14.101274477712526,1.0493243243243244,0.6081081081081081,0.4412162162162162,0.0,0.2,100.21516348474876,441.6741277156025,314.6248628483652,67.58657011191575,357.757186745666,327.5393899495283,613.2296466973887,141,142,37.05339430712577,44.158081572821104,53.33571209821216,57.82769097311432,679676358.0,655158372.0,686253074.0,538948022.0,305.82106018066406,310.0758056640625,310.05859375,304.3803405761719,274.98072814941406,279.8970642089844,286.9413146972656,280.9164733886719,0.019608849157926,0.091954148946499,0.0399814658466084,0.0646752809024242,-0.554080851616398,-0.8623176521725124,0.3056351856518817,-1.294498690994837,1.1315003610948318,1.2720674674943238,1.3312126283489882,0.9484715844160574
1077,Докучаева,1л,1015Докучаева,2023,384.3,9.6,Поверхностная зябь,Пшеница мягкая Уралосибирская 2 1 репродукция,8.6,14.101274477712526,0.5,0.0,0.5,0.0,0.15,99.23928501533042,396.6533820363968,286.96777770530304,69.4561998564999,390.8733285499968,322.1883764920749,611.7962032748384,135,136,38.44573287267289,45.01165246430988,53.89922919565362,58.550419668799336,673781630.1682245,657655662.9532712,686404324.6915889,540981858.186916,305.58929543183234,309.5902122426256,309.8641699675088,304.1338817560785,274.8935494110964,279.6459895338968,286.3362657778732,280.6040646561953,0.021550639944785,0.1019812116165917,0.0448738173179835,0.074305187101113,-0.5622368867451695,-0.843852546281904,0.2778967526818913,-1.2815033365117765,1.0968375012748135,1.2485292187118482,1.3087181410770288,0.9303398051914205
